mashup_id,API_id,rating
494,0,1
494,146,1
495,678,1
495,128,1
496,0,1
496,158,1
496,173,1
496,175,1
496,548,1
497,18,1
497,19,1
497,265,1
497,408,1
498,0,1
498,105,1
498,245,1
498,679,1
498,680,1
499,0,1
499,77,1
499,681,1
499,304,1
500,0,1
500,157,1
500,144,1
501,0,1
501,47,1
501,473,1
502,682,1
502,683,1
502,8,1
502,128,1
502,158,1
503,122,1
503,17,1
503,25,1
503,26,1
503,365,1
503,366,1
503,367,1
504,4,1
504,62,1
504,2,1
504,126,1
505,28,1
505,9,1
505,444,1
506,427,1
506,8,1
507,7,1
507,56,1
507,57,1
507,136,1
507,77,1
507,80,1
507,478,1
507,379,1
508,117,1
508,118,1
509,18,1
509,19,1
509,208,1
510,28,1
510,684,1
510,63,1
511,0,1
511,38,1
512,151,1
512,685,1
513,0,1
513,170,1
514,4,1
514,59,1
514,76,1
515,340,1
515,37,1
515,528,1
515,287,1
515,456,1
516,151,1
516,47,1
516,128,1
516,374,1
516,686,1
517,227,1
517,366,1
517,367,1
517,687,1
518,22,1
518,271,1
519,151,1
519,197,1
519,201,1
520,670,1
520,688,1
520,547,1
521,0,1
521,17,1
521,38,1
521,139,1
522,609,1
522,25,1
522,473,1
522,176,1
523,18,1
523,8,1
523,186,1
524,4,1
524,5,1
524,105,1
524,77,1
524,163,1
524,208,1
524,401,1
524,126,1
525,0,1
525,689,1
526,28,1
526,8,1
526,157,1
527,0,1
527,105,1
528,690,1
528,97,1
529,22,1
529,243,1
530,4,1
530,344,1
530,230,1
530,104,1
531,22,1
531,105,1
532,691,1
532,104,1
532,447,1
532,432,1
532,692,1
533,227,1
533,77,1
534,114,1
534,366,1
535,18,1
535,105,1
535,501,1
535,77,1
535,141,1
535,450,1
536,18,1
536,126,1
537,0,1
537,25,1
537,124,1
538,151,1
538,126,1
539,0,1
539,9,1
539,33,1
539,693,1
540,0,1
540,63,1
540,6,1
540,77,1
540,170,1
540,206,1
540,694,1
540,329,1
541,4,1
541,59,1
541,70,1
542,150,1
542,2,1
542,75,1
543,28,1
543,57,1
543,17,1
544,28,1
544,19,1
544,17,1
544,59,1
544,62,1
545,28,1
545,53,1
545,17,1
546,0,1
546,77,1
547,28,1
547,31,1
547,19,1
547,17,1
547,62,1
547,105,1
547,77,1
547,179,1
547,106,1
547,245,1
547,87,1
548,695,1
548,24,1
549,28,1
549,51,1
549,53,1
549,31,1
549,19,1
549,56,1
549,8,1
549,10,1
549,265,1
549,17,1
549,62,1
549,68,1
549,37,1
550,696,1
550,697,1
550,277,1
550,490,1
550,163,1
550,126,1
551,698,1
551,123,1
551,77,1
551,320,1
552,699,1
552,700,1
552,701,1
553,0,1
553,136,1
553,170,1
554,18,1
554,47,1
555,702,1
555,282,1
556,670,1
556,1,1
557,151,1
557,320,1
557,126,1
558,703,1
558,451,1
559,4,1
559,110,1
559,128,1
559,126,1
560,0,1
560,12,1
561,0,1
561,140,1
562,28,1
562,8,1
563,28,1
563,10,1
173,4,1
173,62,1
173,660,1
173,97,1
173,126,1
564,18,1
564,31,1
564,56,1
565,0,1
565,170,1
566,4,1
566,77,1
567,0,1
567,157,1
567,136,1
567,6,1
567,242,1
567,244,1
567,106,1
567,126,1
567,365,1
567,704,1
568,28,1
568,489,1
568,705,1
569,28,1
569,36,1
569,37,1
569,105,1
569,78,1
569,528,1
569,287,1
569,706,1
569,707,1
569,708,1
569,709,1
569,456,1
569,710,1
570,151,1
570,26,1
570,126,1
570,711,1
571,690,1
571,37,1
571,20,1
571,75,1
571,712,1
572,117,1
572,322,1
573,151,1
573,179,1
573,201,1
573,228,1
573,86,1
574,0,1
574,713,1
575,28,1
575,8,1
575,27,1
575,97,1
576,485,1
576,129,1
576,714,1
577,119,1
577,8,1
577,139,1
578,0,1
578,17,1
579,316,1
579,715,1
580,122,1
580,17,1
580,59,1
580,250,1
581,0,1
581,27,1
582,151,1
582,716,1
582,132,1
583,18,1
583,77,1
583,717,1
584,150,1
584,497,1
585,338,1
585,286,1
586,718,1
586,238,1
587,719,1
587,720,1
588,134,1
588,19,1
588,6,1
588,212,1
588,352,1
589,28,1
589,77,1
589,206,1
590,0,1
590,17,1
591,0,1
591,480,1
592,0,1
592,105,1
592,395,1
593,721,1
593,722,1
594,723,1
594,724,1
595,46,1
595,308,1
595,104,1
596,28,1
596,8,1
597,676,1
597,8,1
598,388,1
598,56,1
598,57,1
598,109,1
598,517,1
599,0,1
599,144,1
600,28,1
600,8,1
600,13,1
601,227,1
601,77,1
601,86,1
601,144,1
602,725,1
602,128,1
603,28,1
603,77,1
604,28,1
604,17,1
604,60,1
604,37,1
604,105,1
604,78,1
604,87,1
605,28,1
605,31,1
605,17,1
605,62,1
605,105,1
605,77,1
605,80,1
606,4,1
606,77,1
606,172,1
606,726,1
607,28,1
607,53,1
607,17,1
607,74,1
608,0,1
608,77,1
608,146,1
609,154,1
609,645,1
609,727,1
609,647,1
609,559,1
609,521,1
610,48,1
610,8,1
610,112,1
610,3,1
610,77,1
610,322,1
611,28,1
611,53,1
611,17,1
612,28,1
612,194,1
613,338,1
613,286,1
613,728,1
614,122,1
614,57,1
614,109,1
614,69,1
615,0,1
615,729,1
615,730,1
616,0,1
616,105,1
617,28,1
617,8,1
617,157,1
617,731,1
618,0,1
618,38,1
619,0,1
619,135,1
620,151,1
620,282,1
621,732,1
621,733,1
621,734,1
622,28,1
622,8,1
622,105,1
622,77,1
623,735,1
623,37,1
624,427,1
624,8,1
625,736,1
625,737,1
626,738,1
626,739,1
626,282,1
627,0,1
627,546,1
628,227,1
628,201,1
629,656,1
629,365,1
630,151,1
630,280,1
630,126,1
631,740,1
631,282,1
632,388,1
632,129,1
633,229,1
633,8,1
634,0,1
634,118,1
635,28,1
635,8,1
636,316,1
636,741,1
637,0,1
637,322,1
637,742,1
637,743,1
638,690,1
638,77,1
639,0,1
639,161,1
639,744,1
640,0,1
640,126,1
640,322,1
641,150,1
641,213,1
641,458,1
642,745,1
642,746,1
643,0,1
643,105,1
643,77,1
643,747,1
644,676,1
644,133,1
645,748,1
645,211,1
646,46,1
646,272,1
647,28,1
647,62,1
647,5,1
647,246,1
648,738,1
648,126,1
649,316,1
649,572,1
650,28,1
650,8,1
650,17,1
650,77,1
650,170,1
650,140,1
650,97,1
650,144,1
650,396,1
651,122,1
651,8,1
652,180,1
652,247,1
652,56,1
652,268,1
652,136,1
653,18,1
653,17,1
653,489,1
653,23,1
654,120,1
654,38,1
654,111,1
654,315,1
655,749,1
655,341,1
656,750,1
656,751,1
657,371,1
657,8,1
657,105,1
657,77,1
657,170,1
658,28,1
658,60,1
658,105,1
658,78,1
658,87,1
659,114,1
659,320,1
659,681,1
659,366,1
660,28,1
660,8,1
661,4,1
661,77,1
661,258,1
662,752,1
662,753,1
662,754,1
663,150,1
663,9,1
664,28,1
664,105,1
664,78,1
664,111,1
664,126,1
665,0,1
665,9,1
665,563,1
666,28,1
666,8,1
666,135,1
666,168,1
667,755,1
667,473,1
668,18,1
668,136,1
668,75,1
668,124,1
669,440,1
669,548,1
669,756,1
670,18,1
670,62,1
670,136,1
670,105,1
670,337,1
670,23,1
670,175,1
670,365,1
670,321,1
670,757,1
670,668,1
670,434,1
670,758,1
670,367,1
670,291,1
671,318,1
671,15,1
671,63,1
671,759,1
671,326,1
672,28,1
672,53,1
672,57,1
672,123,1
673,4,1
673,279,1
673,126,1
673,321,1
674,760,1
674,2,1
674,761,1
675,28,1
675,337,1
676,134,1
676,53,1
676,8,1
676,37,1
676,105,1
676,501,1
676,372,1
676,762,1
676,141,1
676,175,1
676,97,1
676,282,1
676,763,1
676,365,1
676,764,1
676,286,1
677,4,1
677,62,1
677,23,1
677,205,1
677,163,1
678,28,1
678,17,1
679,765,1
679,235,1
679,766,1
679,236,1
679,659,1
679,631,1
680,151,1
680,767,1
681,768,1
681,97,1
681,17,1
681,104,1
681,769,1
681,770,1
682,607,1
682,77,1
682,374,1
682,375,1
682,771,1
682,772,1
682,514,1
683,28,1
683,404,1
683,192,1
683,57,1
683,377,1
683,17,1
683,62,1
683,645,1
683,193,1
683,25,1
683,105,1
683,77,1
683,80,1
683,172,1
683,269,1
683,200,1
683,106,1
683,245,1
683,86,1
683,108,1
683,773,1
683,284,1
683,365,1
683,104,1
683,774,1
684,0,1
684,331,1
684,399,1
685,122,1
685,17,1
685,62,1
685,2,1
685,25,1
685,105,1
685,242,1
685,26,1
685,668,1
686,18,1
686,105,1
686,366,1
687,316,1
687,25,1
688,18,1
688,775,1
688,776,1
689,427,1
689,8,1
689,105,1
689,106,1
690,388,1
690,56,1
691,0,1
691,777,1
692,122,1
692,25,1
692,105,1
692,6,1
692,212,1
692,277,1
692,128,1
692,778,1
692,320,1
692,694,1
692,321,1
693,180,1
693,8,1
693,522,1
693,105,1
693,77,1
693,128,1
694,0,1
694,207,1
694,779,1
694,780,1
694,322,1
694,144,1
694,330,1
694,546,1
695,180,1
695,8,1
696,4,1
696,337,1
697,151,1
697,490,1
697,781,1
698,22,1
698,187,1
699,338,1
699,513,1
700,440,1
700,782,1
701,28,1
701,66,1
701,77,1
701,775,1
701,776,1
701,98,1
701,380,1
702,552,1
702,51,1
702,56,1
702,783,1
702,57,1
702,266,1
702,784,1
702,785,1
702,786,1
702,5,1
702,68,1
702,136,1
702,501,1
702,378,1
702,787,1
702,788,1
702,345,1
703,362,1
703,363,1
704,0,1
704,77,1
704,47,1
704,280,1
705,0,1
705,158,1
705,336,1
705,97,1
706,151,1
706,789,1
707,656,1
707,139,1
708,28,1
708,8,1
708,146,1
709,18,1
709,497,1
709,790,1
709,458,1
710,28,1
710,51,1
710,55,1
710,56,1
710,57,1
710,17,1
710,490,1
710,86,1
710,236,1
710,381,1
710,791,1
711,28,1
711,51,1
711,53,1
711,31,1
711,19,1
711,17,1
712,134,1
712,542,1
713,316,1
713,242,1
714,670,1
714,14,1
715,18,1
715,792,1
716,565,1
716,754,1
717,0,1
717,206,1
717,144,1
718,793,1
718,794,1
719,795,1
719,796,1
720,740,1
720,279,1
720,797,1
721,28,1
721,8,1
721,17,1
721,77,1
722,798,1
722,75,1
722,799,1
214,18,1
214,31,1
214,8,1
214,800,1
723,18,1
723,8,1
723,105,1
724,0,1
724,174,1
725,0,1
725,235,1
725,236,1
725,238,1
726,28,1
726,57,1
726,17,1
726,59,1
726,5,1
727,28,1
727,10,1
728,0,1
728,17,1
728,158,1
728,124,1
729,18,1
729,77,1
730,28,1
730,51,1
730,55,1
730,8,1
730,9,1
730,10,1
730,17,1
730,14,1
730,63,1
730,248,1
730,113,1
730,157,1
730,74,1
730,140,1
731,388,1
731,801,1
731,77,1
731,80,1
732,0,1
732,77,1
732,170,1
732,128,1
733,4,1
733,802,1
734,150,1
734,8,1
735,0,1
735,25,1
735,77,1
735,208,1
735,104,1
736,154,1
736,14,1
737,150,1
737,450,1
737,213,1
737,803,1
737,458,1
738,4,1
738,279,1
738,360,1
738,477,1
739,18,1
739,776,1
739,163,1
739,380,1
740,4,1
740,62,1
740,105,1
740,363,1
741,28,1
741,8,1
741,136,1
741,105,1
741,139,1
742,227,1
742,77,1
742,282,1
742,286,1
743,4,1
743,23,1
744,557,1
744,9,1
745,4,1
745,62,1
745,187,1
745,243,1
745,650,1
746,0,1
746,136,1
747,28,1
747,17,1
747,77,1
747,146,1
748,227,1
748,77,1
749,28,1
749,53,1
749,31,1
749,57,1
749,17,1
749,5,1
749,77,1
749,80,1
749,26,1
749,163,1
749,104,1
750,0,1
750,105,1
750,77,1
751,22,1
751,23,1
752,28,1
752,2,1
753,4,1
753,187,1
753,23,1
753,280,1
754,656,1
754,77,1
755,338,1
755,513,1
755,286,1
756,0,1
756,113,1
757,28,1
757,52,1
757,31,1
757,17,1
758,0,1
758,336,1
759,0,1
759,37,1
759,105,1
760,435,1
760,53,1
760,56,1
760,57,1
760,784,1
760,17,1
760,59,1
760,61,1
760,621,1
760,804,1
760,5,1
761,805,1
761,478,1
762,316,1
762,194,1
763,18,1
763,501,1
764,806,1
764,326,1
765,0,1
765,157,1
765,336,1
765,454,1
765,322,1
765,144,1
765,531,1
765,807,1
765,507,1
766,318,1
766,15,1
766,63,1
767,808,1
767,194,1
768,0,1
768,38,1
768,349,1
768,532,1
769,28,1
769,29,1
769,62,1
769,16,1
769,77,1
769,564,1
769,809,1
769,566,1
769,330,1
769,810,1
770,811,1
770,438,1
771,812,1
771,813,1
771,53,1
771,814,1
772,485,1
772,104,1
773,0,1
773,157,1
773,77,1
774,151,1
774,320,1
774,280,1
774,513,1
774,286,1
775,338,1
775,286,1
775,815,1
776,134,1
776,816,1
777,0,1
777,157,1
777,42,1
777,563,1
778,18,1
778,19,1
778,351,1
779,435,1
779,8,1
779,370,1
780,817,1
780,349,1
780,532,1
781,18,1
781,501,1
781,141,1
782,662,1
782,216,1
782,218,1
782,220,1
782,818,1
783,4,1
783,77,1
783,235,1
783,791,1
784,0,1
784,144,1
785,819,1
785,441,1
785,104,1
785,782,1
786,28,1
786,9,1
786,157,1
787,820,1
787,504,1
788,0,1
788,135,1
788,17,1
789,821,1
789,105,1
789,77,1
789,304,1
789,285,1
789,288,1
789,822,1
789,295,1
790,823,1
790,566,1
790,824,1
791,0,1
791,825,1
792,4,1
792,77,1
793,18,1
793,19,1
793,265,1
793,501,1
793,141,1
793,450,1
794,656,1
794,77,1
794,47,1
794,26,1
794,126,1
795,0,1
795,135,1
796,122,1
796,17,1
796,5,1
796,256,1
796,826,1
797,28,1
797,53,1
797,17,1
797,62,1
798,0,1
798,106,1
799,827,1
799,448,1
800,0,1
800,535,1
801,0,1
801,186,1
802,828,1
802,829,1
803,122,1
803,370,1
803,124,1
803,623,1
804,830,1
804,279,1
804,360,1
804,831,1
804,17,1
805,0,1
805,368,1
805,171,1
805,832,1
806,48,1
806,833,1
807,0,1
807,277,1
807,128,1
807,320,1
807,126,1
807,322,1
807,545,1
807,315,1
808,18,1
808,57,1
808,17,1
808,5,1
809,4,1
809,238,1
810,18,1
810,105,1
811,340,1
811,834,1
812,28,1
812,8,1
812,835,1
813,0,1
813,15,1
814,0,1
814,6,1
815,150,1
815,247,1
815,408,1
816,811,1
816,836,1
816,282,1
816,513,1
816,403,1
816,286,1
816,707,1
816,837,1
816,815,1
817,0,1
817,132,1
818,4,1
818,76,1
819,838,1
819,236,1
820,22,1
820,157,1
820,143,1
821,0,1
821,105,1
821,366,1
822,151,1
822,108,1
823,28,1
823,51,1
823,56,1
823,57,1
823,457,1
824,0,1
824,105,1
824,26,1
825,46,1
825,17,1
825,62,1
825,89,1
825,839,1
826,0,1
826,123,1
826,77,1
826,173,1
826,126,1
827,314,1
827,568,1
828,4,1
828,337,1
828,840,1
829,0,1
829,77,1
830,28,1
830,17,1
830,20,1
830,77,1
830,170,1
830,140,1
830,97,1
830,144,1
830,396,1
831,841,1
831,531,1
832,318,1
832,248,1
833,134,1
833,212,1
834,842,1
834,308,1
835,150,1
835,8,1
836,670,1
836,843,1
837,46,1
837,17,1
837,77,1
838,388,1
838,77,1
838,491,1
838,844,1
839,134,1
839,77,1
840,656,1
840,139,1
840,26,1
840,102,1
841,151,1
841,782,1
842,446,1
842,183,1
843,338,1
843,286,1
844,0,1
844,330,1
844,56,1
844,158,1
844,845,1
845,28,1
845,10,1
845,15,1
845,157,1
846,750,1
846,282,1
846,286,1
847,0,1
847,105,1
847,77,1
847,170,1
847,447,1
847,144,1
847,329,1
848,22,1
848,157,1
848,169,1
849,0,1
849,77,1
850,151,1
850,400,1
851,4,1
851,62,1
851,660,1
851,279,1
851,846,1
851,847,1
852,0,1
852,77,1
853,7,1
853,56,1
853,25,1
853,105,1
853,848,1
853,126,1
853,849,1
854,120,1
854,447,1
855,316,1
855,850,1
855,546,1
856,0,1
856,135,1
857,557,1
857,9,1
858,440,1
858,851,1
858,782,1
859,0,1
859,330,1
859,160,1
859,161,1
860,0,1
860,804,1
861,719,1
861,852,1
862,557,1
862,9,1
863,227,1
863,853,1
864,0,1
864,280,1
865,18,1
865,19,1
865,17,1
865,62,1
865,187,1
866,609,1
866,850,1
867,122,1
867,25,1
868,28,1
868,52,1
868,8,1
868,11,1
868,63,1
869,18,1
869,11,1
869,123,1
869,437,1
870,134,1
870,53,1
870,19,1
870,37,1
870,854,1
870,855,1
871,18,1
871,856,1
872,415,1
872,543,1
872,287,1
872,857,1
873,0,1
873,77,1
873,139,1
874,229,1
874,858,1
875,811,1
875,495,1
876,28,1
876,51,1
876,53,1
876,17,1
876,59,1
876,5,1
877,151,1
877,280,1
878,0,1
878,6,1
879,18,1
879,8,1
880,4,1
880,105,1
880,77,1
880,104,1
881,28,1
881,51,1
881,31,1
881,57,1
881,123,1
882,28,1
882,8,1
882,2,1
882,105,1
882,77,1
882,202,1
882,245,1
882,374,1
882,323,1
883,859,1
883,126,1
884,28,1
884,105,1
884,213,1
885,4,1
885,187,1
885,279,1
886,860,1
886,37,1
886,38,1
886,75,1
887,151,1
887,282,1
888,415,1
888,75,1
889,0,1
889,77,1
890,0,1
890,15,1
890,63,1
891,0,1
891,372,1
891,171,1
891,644,1
892,22,1
892,207,1
893,0,1
893,105,1
894,316,1
894,861,1
895,338,1
895,286,1
896,0,1
896,15,1
896,63,1
897,0,1
897,77,1
897,144,1
898,862,1
898,194,1
899,28,1
899,31,1
899,17,1
900,670,1
900,727,1
901,18,1
901,17,1
901,624,1
902,150,1
902,272,1
903,127,1
903,473,1
904,863,1
904,514,1
904,864,1
905,122,1
905,17,1
905,77,1
905,139,1
906,18,1
906,17,1
907,0,1
907,865,1
908,151,1
908,866,1
909,151,1
909,366,1
909,367,1
910,867,1
910,868,1
910,246,1
911,154,1
911,645,1
911,869,1
912,870,1
912,871,1
913,0,1
913,9,1
914,0,1
914,9,1
914,158,1
915,151,1
915,282,1
916,0,1
916,25,1
917,122,1
917,8,1
918,0,1
918,15,1
919,28,1
919,405,1
920,872,1
920,873,1
921,7,1
921,8,1
922,151,1
922,179,1
922,201,1
923,0,1
923,15,1
924,28,1
924,5,1
925,22,1
925,243,1
925,874,1
926,0,1
926,545,1
926,160,1
927,875,1
927,6,1
928,28,1
928,50,1
928,8,1
929,227,1
929,282,1
930,28,1
930,31,1
930,8,1
931,28,1
931,8,1
932,0,1
932,17,1
933,120,1
933,542,1
934,22,1
934,360,1
935,18,1
935,32,1
936,0,1
936,33,1
936,876,1
936,632,1
937,150,1
937,56,1
937,8,1
938,0,1
938,538,1
939,0,1
939,877,1
939,878,1
939,879,1
940,880,1
940,299,1
940,881,1
941,0,1
941,128,1
941,657,1
941,160,1
942,415,1
942,75,1
943,28,1
943,53,1
943,8,1
943,17,1
943,882,1
944,0,1
944,97,1
944,367,1
945,883,1
945,77,1
945,228,1
946,46,1
946,265,1
946,5,1
947,0,1
947,17,1
947,25,1
947,76,1
948,884,1
948,105,1
949,28,1
949,57,1
949,5,1
949,437,1
950,0,1
950,17,1
950,136,1
951,22,1
951,23,1
952,150,1
952,8,1
953,552,1
953,105,1
953,77,1
953,80,1
953,547,1
954,0,1
954,15,1
955,122,1
955,17,1
955,77,1
955,885,1
956,435,1
956,886,1
956,53,1
956,31,1
956,247,1
957,863,1
957,887,1
503,122,1
503,17,1
503,365,1
503,298,1
503,548,1
958,0,1
958,888,1
958,160,1
959,28,1
959,272,1
959,5,1
959,72,1
959,73,1
960,0,1
960,135,1
961,889,1
961,23,1
961,890,1
962,227,1
962,891,1
963,892,1
963,893,1
964,4,1
964,62,1
965,0,1
965,10,1
966,122,1
966,8,1
966,105,1
966,77,1
966,26,1
966,144,1
967,151,1
967,139,1
968,122,1
968,77,1
969,0,1
969,77,1
969,894,1
970,28,1
970,184,1
971,656,1
971,128,1
971,125,1
971,365,1
972,819,1
972,480,1
972,105,1
972,77,1
973,18,1
973,17,1
974,895,1
974,38,1
975,150,1
975,8,1
976,338,1
976,286,1
977,22,1
977,489,1
978,0,1
978,159,1
978,160,1
979,0,1
979,128,1
979,324,1
980,151,1
980,210,1
980,673,1
980,211,1
981,28,1
981,105,1
981,299,1
982,22,1
982,337,1
983,28,1
983,8,1
983,105,1
983,77,1
983,158,1
983,26,1
983,27,1
983,176,1
983,126,1
984,18,1
984,8,1
985,0,1
985,15,1
985,727,1
986,896,1
986,282,1
986,513,1
986,514,1
987,0,1
987,144,1
988,732,1
988,733,1
989,897,1
989,898,1
990,28,1
990,31,1
990,77,1
990,306,1
990,97,1
991,0,1
991,17,1
991,136,1
992,227,1
992,899,1
993,0,1
993,124,1
994,151,1
994,373,1
995,900,1
995,901,1
996,0,1
996,157,1
996,20,1
997,151,1
997,282,1
997,286,1
998,0,1
998,38,1
998,136,1
999,0,1
999,113,1
999,105,1
1000,485,1
1000,104,1
1001,4,1
1001,280,1
1001,520,1
1002,151,1
1002,86,1
1003,902,1
1003,903,1
1004,151,1
1004,146,1
1004,677,1
1005,0,1
1005,170,1
1005,395,1
1005,413,1
1006,7,1
1006,804,1
1007,28,1
1007,17,1
1008,449,1
1008,213,1
1009,0,1
1009,159,1
1010,0,1
1010,15,1
1011,904,1
1011,905,1
1012,150,1
1012,26,1
1013,906,1
1013,194,1
1014,0,1
1014,25,1
1015,28,1
1015,19,1
1015,17,1
1015,105,1
1015,77,1
1015,374,1
1016,151,1
1016,306,1
1017,4,1
1017,211,1
1018,0,1
1018,77,1
1018,131,1
1018,907,1
1019,18,1
1019,8,1
1019,17,1
1019,62,1
1020,4,1
1020,25,1
1021,229,1
1021,113,1
1022,388,1
1022,57,1
1023,22,1
1023,77,1
1023,106,1
1023,111,1
1023,144,1
1023,323,1
1023,315,1
1023,681,1
1023,366,1
1023,132,1
1024,227,1
1024,77,1
1025,0,1
1025,80,1
1026,4,1
1026,434,1
1027,0,1
1027,6,1
1028,28,1
1028,55,1
1028,17,1
1028,37,1
1029,28,1
1029,77,1
1030,28,1
1030,52,1
1030,8,1
1030,17,1
1030,113,1
1030,157,1
1030,140,1
1030,97,1
1031,725,1
1031,146,1
1032,0,1
1032,128,1
1033,0,1
1033,908,1
1033,170,1
1034,227,1
1034,279,1
1034,909,1
1034,797,1
1034,366,1
1034,367,1
1035,18,1
1035,136,1
1035,80,1
1035,124,1
1035,26,1
1035,175,1
1035,365,1
1035,298,1
1036,910,1
1036,235,1
1037,911,1
1037,912,1
1038,0,1
1038,77,1
1039,859,1
1039,514,1
1039,809,1
1040,884,1
1040,77,1
1040,111,1
1040,739,1
1040,913,1
1040,814,1
1040,366,1
1040,914,1
1040,915,1
1041,150,1
1041,38,1
1042,0,1
1042,118,1
1043,4,1
1043,62,1
1044,0,1
1044,17,1
1045,0,1
1045,521,1
1046,28,1
1046,55,1
1046,8,1
1046,790,1
1047,151,1
1047,916,1
1048,0,1
1048,480,1
1048,843,1
1049,634,1
1049,456,1
1049,36,1
1049,37,1
1049,528,1
1049,917,1
1049,918,1
1049,919,1
1050,150,1
1050,6,1
1050,75,1
1050,77,1
1050,98,1
1051,0,1
1051,858,1
1051,9,1
1051,156,1
1051,39,1
1052,676,1
1052,920,1
1052,921,1
1052,263,1
1052,922,1
1053,565,1
1053,923,1
1054,371,1
1054,53,1
1054,56,1
1054,8,1
1054,57,1
1054,17,1
1054,12,1
1054,273,1
1054,14,1
1054,15,1
1054,63,1
1054,184,1
1054,924,1
1054,640,1
1054,925,1
1055,0,1
1055,77,1
1056,338,1
1056,286,1
1057,18,1
1057,926,1
1058,4,1
1058,308,1
1059,745,1
1059,236,1
1059,631,1
1059,238,1
1060,150,1
1060,8,1
1061,750,1
1061,751,1
1062,28,1
1062,57,1
1062,123,1
1063,119,1
1063,38,1
1064,4,1
1064,62,1
1065,927,1
1065,51,1
1065,31,1
1065,56,1
1065,57,1
1065,928,1
1065,67,1
1066,0,1
1066,17,1
1066,158,1
1066,26,1
1066,324,1
1066,159,1
1066,330,1
1066,160,1
1066,929,1
1066,930,1
1067,18,1
1067,25,1
1067,125,1
1067,931,1
1068,4,1
1068,77,1
1068,374,1
1068,375,1
1068,771,1
1068,932,1
1068,933,1
1069,28,1
1069,60,1
1069,2,1
1069,105,1
1070,0,1
1070,697,1
1071,0,1
1071,9,1
1072,119,1
1072,8,1
1073,28,1
1073,192,1
1074,338,1
1074,286,1
1075,0,1
1075,887,1
1076,934,1
1076,408,1
1077,18,1
1077,126,1
1078,4,1
1078,62,1
1078,489,1
1078,78,1
1079,46,1
1079,25,1
1080,427,1
1080,8,1
1081,4,1
1081,62,1
1081,434,1
1081,840,1
1082,371,1
1082,8,1
1082,77,1
1082,573,1
1082,429,1
1083,0,1
1083,77,1
1084,227,1
1084,246,1
1085,122,1
1085,57,1
1085,17,1
1085,74,1
1085,104,1
1086,0,1
1086,935,1
1087,0,1
1087,157,1
1088,0,1
1088,26,1
1088,176,1
1088,822,1
1089,0,1
1089,27,1
1090,48,1
1090,53,1
1090,19,1
1090,3,1
1090,936,1
1090,21,1
1090,219,1
1090,220,1
1090,223,1
1090,937,1
1090,938,1
1090,939,1
1091,18,1
1091,8,1
1091,17,1
1091,25,1
1091,139,1
1091,27,1
1092,229,1
1092,57,1
1092,17,1
1092,62,1
1092,77,1
1092,23,1
1092,163,1
1092,97,1
1093,940,1
1093,2,1
1094,941,1
1094,366,1
1095,18,1
1095,468,1
1096,942,1
1096,208,1
1096,211,1
1097,4,1
1097,943,1
1098,28,1
1098,944,1
1098,513,1
1098,945,1
1099,493,1
1099,323,1
1100,28,1
1100,8,1
1101,0,1
1101,535,1
1102,18,1
1102,77,1
1102,139,1
1102,946,1
1102,947,1
1103,28,1
1103,192,1
1103,136,1
1103,105,1
1103,661,1
1104,838,1
1104,236,1
1105,150,1
1105,8,1
1105,105,1
1106,18,1
1106,19,1
1107,150,1
1107,8,1
1108,948,1
1108,890,1
1109,150,1
1109,949,1
1110,122,1
1110,25,1
1110,105,1
1110,6,1
1110,251,1
1110,778,1
1110,885,1
1110,306,1
1110,694,1
1110,321,1
1111,4,1
1111,62,1
1112,950,1
1112,951,1
1113,446,1
1113,497,1
1114,339,1
1114,98,1
1115,952,1
1115,953,1
1115,954,1
1116,388,1
1116,80,1
1117,227,1
1117,366,1
1118,494,1
1118,342,1
1118,26,1
1118,175,1
1119,672,1
1119,294,1
1120,18,1
1120,126,1
1120,548,1
1121,0,1
1121,955,1
370,28,1
370,51,1
370,77,1
370,80,1
370,240,1
1122,0,1
1122,144,1
1123,120,1
1123,834,1
1124,28,1
1124,447,1
1125,4,1
1125,279,1
1125,360,1
1125,477,1
1126,795,1
1126,146,1
1127,4,1
1127,365,1
1128,0,1
1128,77,1
1128,128,1
1128,26,1
1129,0,1
1129,38,1
1130,4,1
1130,62,1
1130,105,1
1131,0,1
1131,9,1
1132,151,1
1132,956,1
1133,28,1
1133,8,1
1134,28,1
1134,8,1
1134,2,1
1135,151,1
1135,957,1
1136,318,1
1136,15,1
1136,63,1
1137,0,1
1137,105,1
1138,958,1
1138,959,1
1139,227,1
1139,144,1
1140,0,1
1140,37,1
1140,126,1
1140,324,1
1141,0,1
1141,378,1
1142,18,1
1142,265,1
1142,437,1
1143,114,1
1143,548,1
1143,960,1
1144,371,1
1144,8,1
1144,563,1
1144,176,1
1145,150,1
1145,8,1
1146,4,1
1146,124,1
1147,28,1
1147,444,1
1148,0,1
1148,961,1
1149,446,1
1149,37,1
1149,962,1
1150,18,1
1150,6,1
1150,47,1
1150,589,1
1150,98,1
1151,0,1
1151,751,1
1152,963,1
1152,132,1
1153,227,1
1153,413,1
1153,733,1
1153,734,1
1154,0,1
1154,128,1
1155,859,1
1155,964,1
1156,338,1
1156,286,1
1157,28,1
1157,77,1
1157,86,1
1157,163,1
1157,381,1
1158,965,1
1158,966,1
1159,0,1
1159,25,1
1160,227,1
1160,77,1
1160,282,1
1160,286,1
1161,967,1
1161,968,1
1162,227,1
